state,district,market,commodity,min_price,max_price,modal_price,date
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2014,2529,2268,2026-05-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2047,2434,2296,2026-05-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2159,2577,2301,2026-05-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2064,2528,2263,2026-05-31
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1995,2410,2241,2026-06-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2061,2455,2276,2026-06-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2096,2552,2289,2026-06-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2021,2553,2279,2026-06-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2109,2456,2270,2026-06-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2066,2475,2249,2026-06-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2104,2477,2260,2026-06-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2120,2407,2265,2026-06-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2041,2409,2246,2026-06-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2007,2398,2261,2026-06-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2049,2465,2219,2026-06-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2098,2483,2240,2026-06-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2034,2496,2252,2026-06-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2001,2462,2218,2026-06-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2043,2482,2252,2026-06-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2001,2410,2238,2026-06-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2008,2373,2227,2026-06-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2097,2404,2257,2026-06-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2023,2507,2233,2026-06-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1966,2405,2220,2026-06-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1950,2453,2193,2026-06-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1939,2408,2195,2026-06-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1976,2350,2216,2026-06-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2018,2473,2191,2026-06-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1959,2361,2191,2026-06-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2043,2354,2181,2026-06-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1942,2422,2193,2026-06-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2100,2431,2239,2026-06-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1990,2400,2208,2026-06-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2024,2417,2220,2026-06-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2014,2498,2224,2026-07-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1991,2516,2221,2026-07-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1945,2443,2206,2026-07-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1974,2408,2196,2026-07-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1936,2465,2195,2026-07-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2053,2477,2186,2026-07-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1952,2339,2170,2026-07-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2034,2373,2203,2026-07-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1938,2353,2167,2026-07-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1941,2446,2202,2026-07-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2035,2442,2185,2026-07-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2042,2336,2185,2026-07-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2028,2314,2160,2026-07-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2038,2331,2193,2026-07-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1942,2478,2182,2026-07-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2061,2364,2205,2026-07-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1941,2380,2173,2026-07-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1983,2349,2205,2026-07-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1981,2385,2214,2026-07-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2004,2508,2205,2026-07-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1941,2334,2184,2026-07-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2027,2442,2208,2026-07-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1990,2365,2189,2026-07-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1945,2486,2196,2026-07-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2032,2425,2186,2026-07-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1964,2422,2164,2026-07-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1921,2386,2165,2026-07-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1942,2380,2205,2026-07-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2053,2532,2232,2026-07-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1920,2394,2176,2026-07-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1984,2488,2225,2026-07-31
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1964,2475,2224,2026-08-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2069,2395,2238,2026-08-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2008,2378,2211,2026-08-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2093,2568,2265,2026-08-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2079,2411,2214,2026-08-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2011,2559,2250,2026-08-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1983,2410,2242,2026-08-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1978,2520,2246,2026-08-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1981,2471,2224,2026-08-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2022,2534,2232,2026-08-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2064,2525,2262,2026-08-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1992,2506,2238,2026-08-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2046,2430,2254,2026-08-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2037,2529,2242,2026-08-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2052,2497,2250,2026-08-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2040,2437,2254,2026-08-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,2118,2558,2256,2026-08-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Bajra,1988,2487,2253,2026-08-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6309,7780,6831,2026-02-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6230,7539,6879,2026-02-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6446,7411,6951,2026-02-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6440,7836,6940,2026-02-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6473,7471,6895,2026-02-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6482,7793,7082,2026-02-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6423,7467,7041,2026-02-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6480,7493,6964,2026-02-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6348,7727,6987,2026-02-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6272,7538,6894,2026-03-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6481,7641,6909,2026-03-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6262,7796,6980,2026-03-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6272,7636,6973,2026-03-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6287,7919,7041,2026-03-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6558,7718,6979,2026-03-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6562,7735,7031,2026-03-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6305,7504,6965,2026-03-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6721,7702,7168,2026-03-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6582,7737,7006,2026-03-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6563,7808,7066,2026-03-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6419,7763,7080,2026-03-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6299,7798,7157,2026-03-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6635,7635,7096,2026-03-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6470,7561,7115,2026-03-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6626,7644,7165,2026-03-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6398,7954,7150,2026-03-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6400,7700,7077,2026-03-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6319,7940,7179,2026-03-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6512,7630,7069,2026-03-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6637,7886,7192,2026-03-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6375,8054,7155,2026-03-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6684,7694,7213,2026-03-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6493,7906,7134,2026-03-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6670,8125,7214,2026-03-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6266,7790,7027,2026-03-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6575,7801,7202,2026-03-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6670,7985,7269,2026-03-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6420,7975,7163,2026-03-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6392,7676,7148,2026-03-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6581,8280,7310,2026-03-31
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6715,7914,7217,2026-04-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6575,7741,7211,2026-04-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6375,7650,7166,2026-04-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6718,8007,7289,2026-04-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6446,8022,7177,2026-04-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6368,8065,7208,2026-04-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6784,8169,7285,2026-04-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6373,7901,7204,2026-04-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6760,7712,7208,2026-04-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6608,8078,7091,2026-04-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6533,7904,7129,2026-04-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6465,7978,7192,2026-04-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6736,7919,7214,2026-04-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6619,7941,7149,2026-04-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6523,7891,7116,2026-04-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6316,7686,7135,2026-04-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6465,8094,7252,2026-04-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6724,7713,7213,2026-04-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6534,7833,7243,2026-04-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6625,7824,7165,2026-04-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6513,7777,7133,2026-04-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6755,7959,7188,2026-04-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6687,7574,7118,2026-04-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6346,7651,7177,2026-04-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6729,7639,7171,2026-04-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6614,7914,7178,2026-04-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6579,8095,7148,2026-04-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6638,8208,7253,2026-04-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6572,7872,7147,2026-04-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6307,8038,7134,2026-04-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6651,8053,7232,2026-05-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6542,8004,7117,2026-05-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6469,7591,7128,2026-05-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6533,7660,7114,2026-05-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6571,7685,7097,2026-05-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6520,7829,7103,2026-05-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6482,7634,7100,2026-05-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6299,7561,7013,2026-05-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6300,7789,6983,2026-05-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6558,7532,6995,2026-05-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6347,7561,6993,2026-05-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6159,7655,6928,2026-05-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6453,7637,6912,2026-05-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6216,7434,6882,2026-05-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6597,7668,7034,2026-05-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6204,7877,6952,2026-05-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6181,7657,6928,2026-05-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6240,7471,6899,2026-05-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6548,7561,6969,2026-05-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6499,7570,6983,2026-05-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6169,7867,6984,2026-05-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6367,7331,6899,2026-05-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6238,7384,6920,2026-05-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6303,7775,6976,2026-05-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6124,7333,6871,2026-05-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6143,7588,6816,2026-05-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6182,7479,6836,2026-05-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6341,7366,6771,2026-05-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6344,7417,6818,2026-05-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6034,7273,6818,2026-05-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6043,7620,6834,2026-05-31
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6204,7551,6790,2026-06-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6040,7240,6766,2026-06-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6048,7444,6751,2026-06-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6330,7396,6736,2026-06-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6319,7425,6732,2026-06-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6165,7412,6721,2026-06-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6048,7592,6772,2026-06-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6244,7370,6699,2026-06-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5900,7180,6670,2026-06-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5935,7450,6670,2026-06-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6112,7117,6647,2026-06-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5914,7266,6570,2026-06-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6193,7506,6632,2026-06-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5970,7194,6553,2026-06-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5798,7259,6562,2026-06-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5936,7447,6561,2026-06-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6177,7589,6744,2026-06-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5874,7153,6588,2026-06-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5925,7395,6574,2026-06-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6235,7135,6674,2026-06-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5761,7405,6547,2026-06-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5882,7043,6553,2026-06-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6079,7279,6554,2026-06-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5880,7088,6589,2026-06-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5953,7236,6501,2026-06-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6164,7510,6627,2026-06-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5978,7021,6516,2026-06-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5812,7351,6525,2026-06-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6132,6989,6561,2026-06-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6175,7292,6596,2026-06-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6000,7321,6457,2026-07-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6095,7380,6627,2026-07-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5955,7255,6537,2026-07-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6043,7155,6639,2026-07-04
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6054,7164,6569,2026-07-05
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6029,7261,6531,2026-07-06
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5736,6935,6448,2026-07-07
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5814,7428,6530,2026-07-08
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5916,7102,6418,2026-07-09
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5886,7330,6481,2026-07-10
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6110,7326,6618,2026-07-11
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5897,6940,6524,2026-07-12
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5907,7415,6539,2026-07-13
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5783,7302,6490,2026-07-14
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6012,7265,6582,2026-07-15
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6126,7365,6576,2026-07-16
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5919,7025,6457,2026-07-17
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6100,7061,6536,2026-07-18
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6056,7477,6589,2026-07-19
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5925,7181,6558,2026-07-20
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6058,7053,6526,2026-07-21
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5934,7272,6481,2026-07-22
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5818,7042,6600,2026-07-23
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6033,7451,6537,2026-07-24
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5986,7452,6608,2026-07-25
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5904,7229,6561,2026-07-26
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5779,7099,6517,2026-07-27
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5949,7129,6563,2026-07-28
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6117,6965,6530,2026-07-29
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,5845,7090,6554,2026-07-30
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6208,7483,6646,2026-07-31
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6105,7331,6529,2026-08-01
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6215,7167,6665,2026-08-02
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6010,7123,6525,2026-08-03
Madhya Pradesh,Madhya Pradesh Central,Madhya Pradesh APMC,Arhar,6080,7412,6521,2026-08-04
